22,女,研究生,否,3,30.633296:104.079443,12,男,小学,否,4,30.595996:104.177560
23,女,研究生,是,5,30.674763:104.111251,17,男,小学,否,4,30.563913:104.211694
34,男,高中,是,5,30.572298:104.176391,18,男,初中,否,5,30.578487:104.235780
34,男,大专,是,4,30.572192:104.079445,11,男,初中,是,4,30.664689:104.039255
23,男,本科,是,5,30.644306:104.158312,13,男,小学,否,5,30.715489:104.161898
25,女,大专,否,5,30.559516:104.184447,10,女,高中,否,3,30.692548:104.180811
39,女,研究生,是,5,30.677652:104.059089,11,女,高中,是,4,30.664355:104.077332
22,女,本科,否,4,30.607340:104.064768,10,女,高中,是,3,30.586000:104.225679
34,女,本科,否,3,30.579297:104.103961,14,男,高中,否,4,30.624497:104.164332
23,男,本科,是,4,30.597993:104.205525,17,男,初中,是,3,30.556633:104.105645
34,女,研究生,是,5,30.581100:104.198209,17,女,小学,否,3,30.697588:104.074145
26,男,研究生,否,4,30.706145:104.164689,16,男,初中,是,3,30.641655:104.107130
38,女,研究生,否,5,30.636546:104.134013,11,男,高中,否,5,30.700307:104.055314
34,女,研究生,是,4,30.594190:104.108189,17,女,高中,是,4,30.687017:104.122519
34,女,研究生,是,4,30.598188:104.129704,11,男,高中,是,4,30.679896:104.083814
28,女,大专,是,4,30.712675:104.021101,14,女,小学,否,4,30.651336:104.139807
36,女,研究生,是,4,30.602719:104.046590,13,女,高中,否,3,30.595048:104.197226
39,男,大专,是,5,30.558626:104.075187,13,女,初中,否,5,30.705976:104.186731
28,男,大专,是,5,30.700252:104.143876,10,男,小学,否,3,30.703801:104.135830
29,男,本科,否,4,30.636983:104.083328,12,男,高中,是,4,30.653200:104.147304
32,女,本科,是,5,30.674983:104.087690,18,女,初中,是,5,30.706223:104.102844
32,女,本科,否,3,30.567736:104.094281,10,男,高中,是,5,30.582281:104.214376
39,男,大专,是,3,30.635440:104.133563,10,女,小学,是,4,30.619809:104.060468
33,女,高中,否,3,30.694109:104.208647,14,女,未上学,是,4,30.596107:104.035204
37,女,高中,是,4,30.581110:104.155175,18,女,初中,否,5,30.641479:104.195985
25,女,研究生,是,4,30.557039:104.197481,18,女,小学,否,4,30.556452:104.151410
37,女,本科,是,5,30.702111:104.134549,16,女,初中,是,5,30.654474:104.081878
33,男,本科,否,5,30.576265:104.153561,16,女,高中,是,4,30.657678:104.222773
32,女,大专,否,3,30.677476:104.054013,16,男,初中,否,5,30.654246:104.096072
39,女,本科,是,4,30.687266:104.021628,12,女,初中,是,4,30.682542:104.150421
25,男,高中,否,5,30.686294:104.089572,10,女,初中,是,4,30.586043:104.047338
39,女,高中,否,5,30.576058:104.129059,10,女,小学,是,4,30.707870:104.094910
33,男,大专,否,3,30.710990:104.020582,18,女,高中,否,3,30.709724:104.179151
33,男,本科,否,3,30.648337:104.192580,12,男,小学,否,4,30.659340:104.025621
39,女,研究生,是,4,30.622649:104.128973,18,女,小学,是,4,30.578779:104.036340
32,女,大专,否,5,30.675725:104.023058,12,男,小学,是,4,30.669715:104.049887
40,男,大专,否,3,30.564987:104.145941,14,女,高中,否,3,30.617513:104.190711
25,女,本科,是,3,30.645805:104.218139,10,女,初中,是,4,30.559313:104.226601
33,男,大专,否,3,30.710990:104.020582,16,男,初中,是,3,30.673150:104.082966
36,女,研究生,否,3,30.622284:104.176482,10,女,初中,是,3,30.568178:104.220962
32,男,本科,否,3,30.698162:104.190939,10,男,小学,否,5,30.644374:104.088012
24,女,本科,是,3,30.712365:104.133927,15,女,小学,是,5,30.692813:104.163964
22,女,研究生,否,3,30.633296:104.079443,12,男,高中,否,3,30.671107:104.215751
24,女,本科,是,4,30.708309:104.173536,11,女,高中,否,4,30.565759:104.064362
35,女,高中,是,3,30.614370:104.122403,15,男,高中,是,4,30.579954:104.205418
39,女,本科,是,4,30.569366:104.113188,18,女,高中,否,5,30.653859:104.171368
33,女,大专,否,3,30.683785:104.020889,12,女,高中,否,3,30.591529:104.119916
40,女,研究生,是,3,30.603959:104.038792,11,女,小学,否,3,30.665602:104.046315
34,女,大专,否,3,30.610203:104.149806,11,女,高中,是,3,30.562701:104.184371
36,女,研究生,是,4,30.658261:104.168764,16,女,初中,是,5,30.559727:104.109315
22,女,大专,是,5,30.692150:104.065941,12,女,小学,是,5,30.589168:104.031428
38,男,高中,是,3,30.618441:104.105668,12,女,初中,是,5,30.586880:104.206355
23,男,研究生,否,3,30.641840:104.150530,16,女,小学,否,5,30.604403:104.188187
32,男,大专,是,5,30.703227:104.083763,10,女,高中,否,3,30.664867:104.124603
36,女,本科,否,5,30.704323:104.080758,18,女,高中,是,4,30.658175:104.199694
23,女,高中,否,3,30.709285:104.051797,16,男,高中,否,4,30.565815:104.143078
29,女,研究生,否,3,30.640505:104.220925,13,男,高中,是,4,30.556953:104.190323
29,男,研究生,是,4,30.675484:104.143188,11,女,高中,是,3,30.645122:104.037673
32,女,研究生,是,4,30.656932:104.103115,13,男,小学,否,3,30.707659:104.075013
38,男,高中,是,3,30.676379:104.225819,11,男,高中,是,5,30.651816:104.070364
22,女,研究生,是,4,30.573733:104.061052,11,男,小学,否,4,30.603841:104.115018
40,男,大专,否,3,30.693955:104.190478,10,男,小学,否,3,30.609093:104.153084
31,女,本科,否,4,30.672850:104.085693,16,女,未上学,否,5,30.674316:104.181790
24,女,大专,是,3,30.657061:104.020287,15,女,小学,是,5,30.567514:104.087337
26,男,大专,否,4,30.690362:104.193030,11,男,高中,是,5,30.591158:104.086687
33,女,大专,是,3,30.592959:104.108460,14,男,高中,否,3,30.638386:104.201502
34,女,本科,否,3,30.579297:104.103961,15,男,小学,否,5,30.639911:104.159482
40,男,大专,否,3,30.693955:104.190478,12,女,小学,否,3,30.675433:104.019200
29,女,大专,否,4,30.647341:104.071622,18,男,小学,是,3,30.612286:104.178535
36,女,本科,是,5,30.637345:104.160060,11,女,小学,是,4,30.596248:104.229181
26,女,本科,否,3,30.557167:104.097318,10,女,小学,否,4,30.557561:104.212761
35,男,本科,否,5,30.683556:104.108557,13,男,初中,是,4,30.581777:104.170120
24,女,研究生,是,5,30.554963:104.100736,10,女,初中,否,4,30.604348:104.044903
24,女,大专,否,3,30.587716:104.097149,16,男,初中,否,3,30.674942:104.212355
33,女,大专,否,4,30.594097:104.141814,10,女,高中,是,4,30.641187:104.150821
39,男,高中,是,3,30.637787:104.172121,15,女,小学,是,4,30.557645:104.185899
39,男,高中,是,3,30.637787:104.172121,11,男,初中,否,4,30.589242:104.050470
34,女,研究生,是,4,30.594190:104.108189,12,女,初中,否,4,30.565128:104.232156
27,男,本科,是,5,30.645084:104.106062,13,男,初中,否,5,30.648697:104.022801
40,男,本科,是,3,30.612111:104.111640,16,女,小学,是,4,30.608043:104.164453
25,男,研究生,否,5,30.694288:104.216919,13,男,初中,是,4,30.624215:104.220121
26,女,本科,否,4,30.643176:104.223173,14,男,高中,否,4,30.711063:104.173537
37,男,大专,否,3,30.632832:104.148914,15,女,初中,否,4,30.605801:104.143146
38,女,本科,是,4,30.564608:104.176125,16,男,初中,否,4,30.565156:104.154743
23,男,本科,是,4,30.597993:104.205525,18,男,高中,是,4,30.642906:104.196603
26,男,研究生,否,4,30.706145:104.164689,13,女,初中,是,5,30.701909:104.129782
36,男,大专,是,4,30.621684:104.032895,11,女,高中,否,5,30.618893:104.114336
32,男,大专,是,3,30.599284:104.026326,18,女,初中,否,5,30.702862:104.024404
25,男,本科,是,3,30.631245:104.084785,13,女,高中,是,3,30.619505:104.078616
28,男,研究生,否,4,30.659728:104.049216,10,男,初中,否,5,30.617777:104.125591
27,女,本科,否,5,30.672570:104.232313,10,女,初中,是,3,30.557827:104.141632
24,女,本科,是,5,30.575791:104.158418,11,男,未上学,否,3,30.575125:104.133207
40,女,大专,是,3,30.687637:104.117953,12,女,小学,是,3,30.688282:104.156044
34,男,本科,是,5,30.627180:104.216678,11,男,初中,否,3,30.607821:104.175290
36,男,研究生,是,4,30.557259:104.217604,14,男,初中,是,3,30.667117:104.061956
28,男,研究生,否,4,30.659728:104.049216,18,男,小学,是,3,30.685892:104.088132
25,男,高中,是,5,30.703948:104.211980,17,女,初中,是,3,30.588875:104.130661
34,女,研究生,是,5,30.581100:104.198209,13,女,小学,是,4,30.611116:104.028889
26,男,本科,是,3,30.662664:104.125780,10,女,初中,是,4,30.666740:104.123722
34,男,本科,是,3,30.710018:104.215360,15,男,高中,是,4,30.563882:104.148075
23,女,研究生,否,3,30.607877:104.158200,14,男,高中,否,3,30.678814:104.203056
22,女,研究生,否,3,30.633296:104.079443,10,男,高中,是,5,30.603556:104.173475
40,男,本科,否,5,30.569104:104.146093,12,女,小学,是,3,30.612342:104.053664
38,女,大专,否,3,30.610597:104.165456,11,男,未上学,是,4,30.621390:104.188966
23,女,本科,否,3,30.585985:104.141703,11,女,小学,是,4,30.602005:104.122276
32,女,大专,否,5,30.601978:104.217522,10,男,小学,是,3,30.657725:104.022493
28,男,大专,否,3,30.594837:104.039815,13,男,初中,是,4,30.611558:104.115890
31,男,大专,否,4,30.625515:104.183020,17,男,高中,是,3,30.605766:104.154158
39,男,高中,是,3,30.637787:104.172121,10,男,小学,是,4,30.611338:104.076445
35,男,本科,否,4,30.660453:104.231921,15,女,未上学,否,4,30.629363:104.166165
25,男,研究生,是,5,30.705239:104.076320,12,男,初中,是,5,30.658035:104.138747
25,女,本科,是,3,30.560883:104.129986,11,女,未上学,否,4,30.556917:104.134595
35,男,本科,否,4,30.660453:104.231921,12,女,未上学,否,4,30.693811:104.162753
32,女,本科,是,3,30.659719:104.224253,18,女,小学,是,4,30.585598:104.132506
37,男,大专,是,4,30.679898:104.203329,11,男,未上学,是,5,30.614440:104.168857
25,男,本科,是,3,30.610978:104.019108,17,男,小学,是,4,30.636901:104.110707
38,男,大专,是,5,30.678259:104.163985,10,女,初中,是,4,30.652211:104.194245
23,女,大专,是,5,30.696939:104.222922,12,男,小学,是,5,30.566194:104.030982
25,女,高中,是,5,30.593302:104.061944,18,女,高中,是,3,30.629463:104.164493
26,女,研究生,是,3,30.622578:104.150369,14,女,小学,是,4,30.655923:104.074238
30,女,大专,是,4,30.674762:104.094680,16,女,未上学,是,5,30.570661:104.068728
24,女,大专,否,4,30.585409:104.202523,11,男,初中,是,4,30.594109:104.062320
29,男,研究生,是,4,30.606631:104.038015,14,女,高中,否,5,30.663170:104.217722
40,女,大专,否,5,30.652787:104.117554,10,女,小学,否,5,30.619769:104.020002
32,女,本科,是,3,30.569304:104.159512,10,男,未上学,是,3,30.619389:104.068916
35,女,本科,是,5,30.565064:104.150815,16,女,高中,否,3,30.614978:104.097048
22,女,大专,否,5,30.625808:104.215089,17,女,高中,否,4,30.609932:104.224636
34,男,本科,是,4,30.693408:104.136121,15,女,高中,是,4,30.663673:104.121288
39,男,大专,是,3,30.708826:104.142028,17,男,小学,是,4,30.650927:104.144094
38,女,研究生,是,5,30.593883:104.080198,18,男,高中,是,3,30.600080:104.101834
40,女,大专,是,4,30.663049:104.160352,10,女,小学,是,3,30.568934:104.129412
33,男,本科,否,5,30.646450:104.057602,16,女,初中,是,5,30.576178:104.236812
32,男,大专,是,3,30.610323:104.052528,12,男,初中,否,3,30.701151:104.116998
38,男,高中,是,3,30.676379:104.225819,12,女,初中,是,5,30.619816:104.082623
32,女,本科,否,5,30.700413:104.031599,16,男,小学,是,4,30.647097:104.189931
26,男,大专,否,4,30.591782:104.043193,13,男,高中,否,5,30.648827:104.054051
28,男,本科,是,3,30.650395:104.069919,13,女,小学,是,5,30.627415:104.191970
35,男,本科,是,3,30.689142:104.209079,10,男,小学,否,4,30.555505:104.231130
33,男,本科,是,5,30.650861:104.217333,11,男,未上学,否,5,30.577428:104.030445
39,男,大专,是,3,30.635440:104.133563,13,男,初中,是,4,30.599590:104.165446
39,女,高中,否,5,30.576058:104.129059,14,男,初中,是,3,30.592621:104.075453
23,女,本科,是,3,30.708804:104.188283,10,男,高中,是,5,30.658328:104.157263
29,男,大专,否,4,30.644476:104.162450,11,男,高中,是,5,30.667860:104.022639
34,女,高中,否,5,30.676264:104.124108,16,女,初中,否,3,30.665310:104.081643
35,女,大专,否,4,30.660534:104.115587,17,男,高中,是,4,30.671025:104.177074
37,男,本科,是,3,30.560424:104.229148,13,女,小学,否,3,30.659902:104.024703
38,男,研究生,否,4,30.712141:104.023737,13,男,小学,否,5,30.609024:104.104565
28,男,研究生,否,4,30.659728:104.049216,14,女,小学,否,5,30.708495:104.169043
30,男,大专,否,4,30.623679:104.111831,10,女,高中,是,3,30.568128:104.031827
40,女,高中,否,3,30.649893:104.128935,12,女,高中,是,5,30.685497:104.218098
35,男,大专,是,5,30.681767:104.232072,17,男,小学,是,4,30.576891:104.144169
36,女,大专,否,3,30.567404:104.136828,13,男,高中,是,4,30.665099:104.196523
29,女,研究生,否,3,30.640505:104.220925,13,女,小学,是,5,30.715667:104.093871
31,男,本科,是,3,30.650260:104.236847,13,女,初中,是,4,30.686866:104.186451
39,女,大专,是,5,30.610503:104.102811,10,男,初中,是,4,30.661424:104.185326
22,女,本科,是,3,30.622668:104.223430,10,男,初中,否,3,30.668210:104.197565
24,女,大专,是,4,30.654649:104.146452,11,男,初中,否,5,30.635048:104.110779
28,女,本科,否,3,30.557198:104.023791,10,男,初中,否,3,30.643567:104.192886
33,男,大专,否,5,30.610757:104.220638,14,女,小学,是,4,30.572657:104.149780
24,女,大专,是,4,30.654649:104.146452,11,女,小学,否,3,30.691057:104.035533
22,男,本科,是,4,30.598045:104.057235,16,男,初中,是,3,30.561791:104.150924
35,男,本科,否,5,30.683556:104.108557,10,女,小学,是,5,30.622855:104.195326
33,女,研究生,是,4,30.630311:104.134817,14,男,初中,是,5,30.669283:104.160339
34,女,本科,是,5,30.613966:104.138209,15,男,初中,是,5,30.573491:104.113569
34,男,研究生,是,5,30.654039:104.222314,14,男,高中,否,3,30.565945:104.065856
28,女,研究生,是,3,30.667074:104.030530,11,男,初中,否,5,30.601639:104.100355
36,女,研究生,否,3,30.622284:104.176482,10,女,小学,否,3,30.664318:104.105738
28,女,本科,是,5,30.707935:104.089638,16,男,高中,否,3,30.646944:104.072925
37,男,本科,是,5,30.587008:104.169408,13,女,未上学,是,4,30.659016:104.064492
36,女,本科,是,5,30.642243:104.089450,15,男,小学,否,3,30.574847:104.079056
25,男,大专,否,5,30.561459:104.114660,11,男,未上学,是,3,30.610388:104.153416
37,女,研究生,否,3,30.672517:104.197155,18,女,小学,是,5,30.644199:104.043808
34,男,大专,否,5,30.611013:104.133087,15,男,高中,否,4,30.695543:104.089300
32,男,大专,否,3,30.624943:104.224190,15,男,未上学,是,5,30.578644:104.193453
33,男,本科,否,3,30.648337:104.192580,15,女,初中,是,5,30.627619:104.049937
34,男,研究生,是,5,30.654039:104.222314,17,女,初中,否,5,30.623321:104.098298
27,女,本科,否,3,30.606701:104.185900,18,女,初中,是,3,30.672187:104.221846
26,男,研究生,否,3,30.565873:104.138916,17,女,高中,否,3,30.716539:104.170655
24,女,本科,是,5,30.575791:104.158418,14,女,小学,是,4,30.708126:104.230574
26,男,大专,否,5,30.703008:104.104594,18,男,小学,否,5,30.669472:104.118754
36,男,大专,是,4,30.621684:104.032895,17,男,初中,是,4,30.635880:104.219482
32,男,大专,是,3,30.599284:104.026326,17,男,初中,否,3,30.616300:104.091016
25,女,本科,是,3,30.600231:104.067696,17,女,高中,否,4,30.562817:104.108477
39,男,高中,是,5,30.659800:104.210111,12,男,初中,否,5,30.554258:104.111624
22,男,大专,否,4,30.643592:104.101875,13,女,初中,否,3,30.555172:104.066090
32,女,大专,是,3,30.686423:104.021644,17,男,未上学,是,5,30.600601:104.222618
38,女,本科,否,4,30.618990:104.139099,15,女,小学,是,5,30.699072:104.034485
23,女,本科,是,4,30.585842:104.051455,14,男,小学,是,4,30.626728:104.220430
26,男,研究生,否,4,30.554996:104.228920,10,男,未上学,是,4,30.563533:104.139799
32,女,本科,否,4,30.707609:104.233466,17,男,初中,否,3,30.634823:104.132336
40,男,本科,否,5,30.569104:104.146093,18,男,小学,否,3,30.679379:104.179479
40,男,大专,是,4,30.628787:104.153042,11,女,高中,否,5,30.590659:104.062005
23,男,大专,否,3,30.627610:104.188657,18,女,高中,是,4,30.626024:104.113890
37,男,大专,否,4,30.665290:104.022903,17,女,高中,否,5,30.597055:104.210694
40,女,研究生,否,5,30.699998:104.104871,16,女,初中,是,4,30.634389:104.024638
30,女,本科,否,5,30.622557:104.223302,16,男,初中,否,5,30.581131:104.203852
24,男,本科,是,5,30.587937:104.026856,15,男,初中,是,3,30.630878:104.035946
40,男,大专,否,3,30.693955:104.190478,13,男,小学,否,4,30.567644:104.019149
35,男,本科,是,5,30.618925:104.039789,11,男,高中,否,3,30.627893:104.128326
33,男,本科,否,5,30.576265:104.153561,11,男,小学,否,3,30.703482:104.100748
25,女,大专,否,5,30.559516:104.184447,13,女,高中,是,3,30.660776:104.084616
23,女,本科,否,3,30.585985:104.141703,15,男,高中,否,5,30.650645:104.111509
39,女,本科,是,5,30.697577:104.236686,11,男,小学,是,5,30.564215:104.064451
39,男,高中,是,4,30.631494:104.023762,18,女,初中,否,4,30.620994:104.029451
40,男,大专,是,4,30.628787:104.153042,11,男,高中,否,5,30.651007:104.046208
37,女,本科,否,4,30.696602:104.235611,14,男,未上学,是,4,30.681198:104.186109
32,男,研究生,否,3,30.558799:104.223820,14,女,小学,是,5,30.689716:104.086506
39,男,高中,是,4,30.631494:104.023762,10,男,高中,否,4,30.685443:104.207345
23,男,研究生,否,4,30.580785:104.073751,18,男,小学,是,4,30.632049:104.167885
35,男,本科,否,4,30.606239:104.167282,15,女,高中,否,3,30.652874:104.120216
26,男,大专,否,4,30.591782:104.043193,10,女,高中,是,5,30.566391:104.173166
22,男,大专,是,5,30.577182:104.176956,10,女,高中,否,3,30.682615:104.048244
33,男,大专,否,3,30.710990:104.020582,10,男,初中,是,5,30.635890:104.046359
40,女,研究生,否,4,30.607325:104.140466,14,男,小学,是,3,30.688082:104.128053
39,男,大专,是,3,30.635440:104.133563,12,男,初中,是,4,30.690570:104.176893
24,女,大专,是,4,30.654649:104.146452,16,女,小学,是,3,30.554987:104.103717
35,男,本科,是,5,30.618925:104.039789,17,女,未上学,是,3,30.570617:104.131353
26,男,大专,否,3,30.572637:104.059543,13,男,小学,否,4,30.586645:104.081601
39,男,高中,是,3,30.637787:104.172121,18,男,小学,否,3,30.679257:104.131673
32,女,本科,否,3,30.578662:104.077902,15,女,小学,否,3,30.698936:104.109473
37,男,本科,是,5,30.587008:104.169408,12,男,小学,是,4,30.640605:104.155791
36,女,大专,否,3,30.567404:104.136828,11,男,小学,否,3,30.686780:104.081734
33,女,高中,否,5,30.644682:104.054272,16,男,高中,是,3,30.571528:104.183665
33,女,研究生,是,4,30.630311:104.134817,10,男,小学,是,5,30.652276:104.147520
32,女,研究生,是,4,30.656932:104.103115,15,男,初中,否,4,30.607131:104.208820
26,女,本科,是,3,30.588471:104.143993,16,男,高中,否,4,30.563995:104.182435
25,男,本科,是,4,30.662186:104.156803,16,男,初中,否,3,30.674812:104.176974
36,男,研究生,否,5,30.705292:104.043504,16,男,初中,否,4,30.631289:104.121129
26,女,本科,否,3,30.557167:104.097318,18,男,初中,否,3,30.637944:104.130511
32,女,大专,否,5,30.675725:104.023058,14,男,未上学,否,4,30.607024:104.219140
29,女,研究生,否,5,30.600976:104.094679,16,男,小学,否,5,30.703803:104.061778
25,男,本科,是,3,30.610978:104.019108,16,女,初中,是,3,30.709526:104.219786
26,女,本科,是,4,30.638828:104.126708,17,女,小学,是,3,30.604805:104.038058
34,男,大专,是,4,30.572192:104.079445,15,男,小学,否,4,30.557789:104.069119
26,男,本科,是,3,30.554070:104.174991,10,男,初中,是,3,30.629450:104.076020
32,女,高中,是,3,30.570232:104.070606,12,女,小学,是,5,30.646805:104.129425
22,女,大专,否,5,30.618714:104.075293,14,女,高中,否,3,30.700705:104.170949
37,女,大专,否,3,30.580478:104.171435,15,男,高中,否,5,30.587262:104.143889
33,女,本科,否,3,30.619581:104.116774,11,男,高中,否,4,30.655923:104.161801
40,女,研究生,否,3,30.637931:104.237180,12,男,高中,是,5,30.594667:104.041492
37,男,大专,是,4,30.679898:104.203329,14,男,初中,是,4,30.587774:104.081901
37,男,本科,否,3,30.664057:104.183424,11,男,小学,否,4,30.656322:104.042472
28,女,大专,是,4,30.712675:104.021101,17,女,高中,否,5,30.670063:104.127221
36,男,本科,是,5,30.599405:104.217722,18,男,小学,否,4,30.681692:104.161383
36,男,研究生,否,5,30.705292:104.043504,17,女,初中,是,4,30.579221:104.085225
32,女,本科,否,3,30.578662:104.077902,13,男,初中,否,4,30.635213:104.086284
30,女,本科,是,3,30.566007:104.182956,13,女,初中,是,5,30.595685:104.193380
24,女,研究生,是,5,30.554963:104.100736,18,女,小学,否,4,30.667558:104.079596
27,男,本科,是,5,30.691444:104.149796,18,男,小学,否,5,30.694289:104.226526
36,女,大专,否,3,30.613110:104.097273,14,女,小学,否,3,30.627863:104.160859
33,女,本科,是,5,30.599435:104.130613,17,男,高中,否,4,30.569207:104.188032
28,男,本科,否,3,30.645181:104.211608,12,女,高中,否,4,30.694374:104.156474
38,女,本科,否,3,30.602331:104.132191,18,男,小学,是,4,30.700905:104.109069
40,女,本科,是,4,30.583105:104.194912,11,男,初中,是,3,30.659652:104.202452
33,女,本科,是,5,30.599435:104.130613,13,男,小学,是,5,30.654395:104.054912
36,女,大专,否,3,30.567404:104.136828,10,男,高中,是,4,30.689029:104.021701
24,男,本科,是,5,30.587937:104.026856,13,男,初中,否,5,30.705563:104.213918
35,女,大专,否,4,30.660534:104.115587,12,女,初中,是,4,30.625377:104.167899
26,女,高中,否,5,30.576354:104.221528,13,男,未上学,是,4,30.590547:104.085301
23,女,本科,是,4,30.585842:104.051455,13,男,小学,否,5,30.648508:104.229162
22,男,大专,否,4,30.643592:104.101875,16,女,小学,是,3,30.588201:104.154663
36,男,大专,否,4,30.646850:104.175141,16,女,高中,是,5,30.610717:104.210439
32,女,研究生,否,3,30.556962:104.182087,16,女,小学,否,5,30.684170:104.018649
33,男,本科,是,5,30.650861:104.217333,17,女,高中,是,4,30.644049:104.019560
39,女,大专,否,4,30.569424:104.155391,10,女,未上学,是,4,30.679398:104.018742
33,女,高中,否,3,30.694109:104.208647,15,男,初中,否,5,30.679825:104.164894
34,女,大专,是,4,30.669354:104.095110,11,女,小学,否,3,30.578494:104.130764
40,男,本科,否,5,30.569104:104.146093,17,女,高中,是,5,30.671525:104.185337
36,女,研究生,是,4,30.634986:104.061318,10,男,高中,是,4,30.618237:104.138467
36,男,大专,是,4,30.596895:104.191117,10,女,小学,否,3,30.667060:104.152363
37,男,大专,否,4,30.665290:104.022903,15,男,初中,是,3,30.628323:104.075890
37,女,本科,是,5,30.635199:104.150586,11,男,小学,是,4,30.587521:104.216113
39,男,高中,是,3,30.637787:104.172121,10,女,初中,否,5,30.681585:104.114237
24,女,高中,是,3,30.570117:104.185823,18,男,小学,否,3,30.559594:104.156748
24,女,高中,否,4,30.617278:104.154617,17,女,初中,是,3,30.696721:104.048247
30,女,本科,否,5,30.622557:104.223302,13,女,高中,否,3,30.667908:104.202166
33,女,本科,否,5,30.557900:104.087300,16,男,初中,是,3,30.576646:104.084945
34,男,本科,是,4,30.693408:104.136121,10,男,初中,否,3,30.576616:104.232949
35,女,大专,否,4,30.660534:104.115587,18,女,初中,是,4,30.574403:104.204344
34,男,大专,是,4,30.572192:104.079445,17,女,高中,否,5,30.606439:104.165053
40,女,本科,是,4,30.583105:104.194912,12,男,未上学,否,4,30.581468:104.116645
35,男,本科,是,3,30.657092:104.123687,15,男,初中,否,4,30.663513:104.147151
38,女,本科,否,4,30.618990:104.139099,10,女,小学,否,3,30.602959:104.066669
25,女,大专,否,4,30.588719:104.194663,16,女,小学,是,4,30.705605:104.210789
30,女,大专,是,3,30.612291:104.129805,14,男,高中,否,4,30.667000:104.083129
31,女,本科,是,5,30.701922:104.099876,14,男,初中,否,3,30.654446:104.210747
35,女,高中,是,3,30.614370:104.122403,17,男,初中,否,5,30.712293:104.188804
35,男,本科,是,3,30.657092:104.123687,12,男,高中,是,3,30.689755:104.107332
22,女,大专,是,5,30.610376:104.136601,18,男,小学,是,4,30.650079:104.148091
39,女,大专,否,5,30.645693:104.145589,14,男,小学,是,4,30.557694:104.197755
39,女,研究生,是,4,30.622649:104.128973,13,女,高中,否,3,30.636686:104.183236
31,男,高中,是,3,30.631429:104.089073,14,女,高中,否,3,30.581097:104.211400
33,男,本科,是,5,30.650861:104.217333,10,男,初中,否,5,30.681312:104.150446
32,男,高中,是,3,30.623677:104.062358,16,女,小学,是,4,30.610252:104.060125
33,男,大专,否,4,30.580712:104.079979,10,男,高中,是,3,30.672777:104.236027
33,男,本科,否,5,30.576265:104.153561,17,女,高中,否,3,30.684631:104.145922
22,女,本科,是,3,30.622668:104.223430,18,男,小学,是,4,30.609013:104.165665
22,男,研究生,否,5,30.686520:104.131490,13,男,小学,否,5,30.588989:104.094192
40,女,本科,否,5,30.711669:104.120678,17,女,小学,否,4,30.593683:104.176658
36,女,本科,是,5,30.619943:104.048171,15,女,高中,否,4,30.616395:104.212316
22,女,大专,否,3,30.582139:104.156005,18,女,初中,是,5,30.581201:104.117610
25,女,本科,是,3,30.645805:104.218139,18,女,初中,否,5,30.714332:104.064810
35,男,大专,是,5,30.681767:104.232072,15,男,小学,否,3,30.585909:104.097380
26,女,研究生,是,3,30.622578:104.150369,17,男,高中,否,4,30.706513:104.234560
40,男,研究生,否,3,30.589714:104.140828,18,男,初中,是,4,30.577394:104.085303
28,女,大专,否,3,30.639617:104.189084,14,女,初中,否,4,30.690144:104.036856
33,女,大专,否,4,30.594097:104.141814,15,男,初中,否,5,30.659846:104.131330
38,女,大专,否,5,30.568383:104.224695,18,女,初中,是,3,30.626333:104.139479
38,男,高中,否,4,30.706583:104.032387,11,男,初中,否,4,30.711586:104.115789
24,女,大专,否,3,30.587716:104.097149,16,男,初中,否,4,30.593439:104.076856
22,女,大专,否,3,30.582139:104.156005,13,女,小学,是,3,30.626314:104.200485
34,女,大专,否,3,30.610203:104.149806,15,男,小学,否,5,30.678537:104.209587
22,女,研究生,是,4,30.573733:104.061052,13,女,初中,是,3,30.654378:104.219673
22,女,大专,是,5,30.610376:104.136601,15,男,小学,否,5,30.682537:104.209379
22,女,本科,否,4,30.655373:104.112557,11,女,高中,是,3,30.670712:104.186134
36,男,大专,否,4,30.568100:104.175567,17,女,小学,否,4,30.571168:104.087964
38,男,高中,是,3,30.676379:104.225819,11,男,初中,否,3,30.585803:104.182052
28,男,本科,是,3,30.650395:104.069919,17,男,小学,否,3,30.705996:104.228517
26,男,大专,否,4,30.690362:104.193030,16,男,初中,否,5,30.677749:104.235755
22,女,本科,是,3,30.705483:104.032368,11,男,高中,是,4,30.568133:104.059607
36,女,研究生,是,4,30.658261:104.168764,12,男,初中,否,4,30.668991:104.231188
24,女,本科,是,3,30.712365:104.133927,17,女,初中,是,5,30.612916:104.069222
24,男,本科,是,4,30.591902:104.017818,18,男,小学,否,3,30.633339:104.215970
24,女,大专,是,5,30.602813:104.202374,17,女,高中,否,3,30.642271:104.133194
33,男,本科,是,5,30.650861:104.217333,12,女,初中,否,5,30.651241:104.217706
40,男,本科,是,4,30.670195:104.146131,16,男,高中,是,4,30.626200:104.025982
33,男,本科,是,5,30.636362:104.127294,11,女,小学,否,5,30.666494:104.067585
35,男,本科,是,4,30.674016:104.231753,13,女,初中,是,3,30.688423:104.025780
32,女,本科,是,3,30.580947:104.041694,16,男,初中,是,3,30.647617:104.233348
29,女,高中,是,4,30.578983:104.113766,15,男,初中,是,3,30.578580:104.117589
37,男,本科,是,5,30.587008:104.169408,17,女,初中,否,5,30.655782:104.214443
