0 1:0.222222222222 2:1 3:0.666666666667 4:1 5:1.0 6:1.0 7:0 8:0 9:0.0 10:0.581022847348
0 1:0.222222222222 2:0 3:0.333333333333 4:0 5:0.0 6:0.875 7:1 8:1 9:0.5 10:0.211491140813
1 1:0.944444444444 2:1 3:0.0 4:1 5:1.0 6:0.75 7:1 8:0 9:1.0 10:0.413452555596
0 1:0.666666666667 2:1 3:0.666666666667 4:1 5:0.5 6:0.125 7:0 8:0 9:0.5 10:0.60885527137
0 1:0.944444444444 2:0 3:0.0 4:0 5:0.0 6:0.625 7:1 8:1 9:0.5 10:0.669655934605
0 1:0.222222222222 2:1 3:1.0 4:0 5:0.5 6:0.75 7:0 8:0 9:0.0 10:0.738352563311
0 1:0.5 2:0 3:0.666666666667 4:0 5:0.0 6:1.0 7:1 8:1 9:1.0 10:0.172907177265
0 1:0.0 2:0 3:0.333333333333 4:0 5:1.0 6:0.875 7:0 8:0 9:0.5 10:0.740100334542
0 1:0.0555555555556 2:1 3:1.0 4:0 5:0.5 6:0.875 7:1 8:0 9:0.0 10:0.533840989419
0 1:0.555555555556 2:1 3:0.333333333333 4:1 5:0.0 6:0.875 7:1 8:1 9:0.0 10:0.359910640555
1 1:0.333333333333 2:0 3:0.666666666667 4:0 5:1.0 6:0.375 7:0 8:1 9:0.0 10:0.0719206507482
0 1:0.5 2:1 3:0.666666666667 4:0 5:0.0 6:0.75 7:1 8:0 9:0.5 10:0.725766887848
1 1:0.722222222222 2:1 3:0.666666666667 4:0 5:0.5 6:0.375 7:1 8:1 9:1.0 10:0.261080280343
0 1:1.0 2:0 3:1.0 4:0 5:1.0 6:0.5 7:0 8:1 9:0.5 10:0.81597455901
1 1:0.777777777778 2:1 3:0.666666666667 4:1 5:1.0 6:0.25 7:0 8:1 9:0.0 10:0.414657369851
0 1:0.222222222222 2:0 3:0.666666666667 4:0 5:0.5 6:0.625 7:0 8:1 9:1.0 10:0.697455987556
0 1:0.944444444444 2:1 3:0.666666666667 4:1 5:0.0 6:0.875 7:0 8:1 9:0.5 10:0.820041464163
0 1:0.611111111111 2:1 3:0.666666666667 4:0 5:0.0 6:0.5 7:0 8:1 9:1.0 10:0.344025599376
1 1:0.333333333333 2:1 3:0.333333333333 4:1 5:1.0 6:0.875 7:0 8:1 9:1.0 10:0.300386751033
0 1:0.0 2:0 3:0.666666666667 4:0 5:0.5 6:0.625 7:0 8:0 9:0.0 10:0.418340954505
0 1:0.722222222222 2:1 3:0.333333333333 4:1 5:1.0 6:0.375 7:0 8:0 9:0.5 10:0.889797270542
0 1:0.555555555556 2:0 3:0.333333333333 4:0 5:1.0 6:0.0 7:0 8:0 9:0.0 10:0.453605956731
1 1:0.222222222222 2:0 3:0.666666666667 4:1 5:0.5 6:0.375 7:0 8:1 9:0.5 10:0.0891033664931
0 1:0.333333333333 2:0 3:0.666666666667 4:0 5:0.5 6:0.5 7:1 8:0 9:0.5 10:0.344857483581
0 1:0.111111111111 2:1 3:0.333333333333 4:0 5:0.0 6:0.75 7:0 8:0 9:0.0 10:0.302670403994
1 1:0.555555555556 2:1 3:0.666666666667 4:0 5:0.5 6:0.25 7:0 8:1 9:0.0 10:0.343156877053
0 1:0.666666666667 2:1 3:0.666666666667 4:1 5:0.0 6:0.125 7:1 8:1 9:0.0 10:0.716729931817
1 1:0.666666666667 2:1 3:0.666666666667 4:1 5:0.5 6:0.0 7:1 8:0 9:1.0 10:0.195483526132
0 1:0.166666666667 2:0 3:1.0 4:1 5:0.5 6:0.75 7:0 8:0 9:1.0 10:0.617602410083
0 1:0.0 2:1 3:0.666666666667 4:1 5:1.0 6:0.625 7:1 8:0 9:0.5 10:0.37934788103
0 1:0.0 2:0 3:0.333333333333 4:1 5:1.0 6:0.75 7:1 8:0 9:0.0 10:0.124073003915
0 1:0.166666666667 2:0 3:0.666666666667 4:0 5:1.0 6:0.75 7:1 8:1 9:1.0 10:0.624357163289
0 1:0.555555555556 2:1 3:0.333333333333 4:1 5:0.0 6:0.75 7:0 8:1 9:1.0 10:0.77077444837
1 1:0.722222222222 2:1 3:0.666666666667 4:1 5:1.0 6:0.0 7:1 8:0 9:1.0 10:0.147506156554
0 1:0.722222222222 2:0 3:0.666666666667 4:0 5:0.5 6:0.75 7:1 8:1 9:0.0 10:0.487638471791
1 1:0.5 2:0 3:1.0 4:1 5:0.5 6:0.875 7:0 8:0 9:0.5 10:0.47088086204
1 1:1.0 2:0 3:1.0 4:0 5:1.0 6:0.125 7:0 8:0 9:0.0 10:0.0678245096901
0 1:0.0 2:0 3:0.333333333333 4:1 5:1.0 6:0.625 7:1 8:0 9:0.0 10:0.283413248836
0 1:0.888888888889 2:0 3:0.333333333333 4:0 5:0.0 6:0.125 7:0 8:1 9:1.0 10:0.260648973346
1 1:0.944444444444 2:0 3:1.0 4:1 5:1.0 6:0.5 7:0 8:0 9:1.0 10:0.221208534097
0 1:0.277777777778 2:1 3:0.666666666667 4:1 5:1.0 6:0.625 7:0 8:0 9:1.0 10:0.483629855281
1 1:0.777777777778 2:0 3:0.666666666667 4:1 5:0.5 6:0.625 7:1 8:0 9:0.5 10:0.422784251192
0 1:0.0555555555556 2:1 3:1.0 4:0 5:0.5 6:0.625 7:1 8:0 9:0.0 10:0.810172670981
0 1:0.277777777778 2:0 3:0.333333333333 4:0 5:0.5 6:0.0 7:1 8:0 9:1.0 10:0.673508139666
0 1:0.0555555555556 2:0 3:0.666666666667 4:1 5:0.0 6:0.0 7:1 8:0 9:1.0 10:0.592119633828
0 1:0.5 2:1 3:0.333333333333 4:0 5:0.5 6:0.625 7:0 8:0 9:1.0 10:0.341637904969
0 1:0.777777777778 2:1 3:0.666666666667 4:0 5:0.0 6:0.625 7:0 8:1 9:0.5 10:0.562373318508
0 1:0.555555555556 2:0 3:0.666666666667 4:1 5:1.0 6:0.25 7:1 8:1 9:0.0 10:0.782055088737
1 1:1.0 2:0 3:0.666666666667 4:0 5:1.0 6:0.375 7:1 8:1 9:1.0 10:0.456608511702
1 1:0.111111111111 2:1 3:1.0 4:0 5:0.5 6:0.125 7:1 8:1 9:1.0 10:0.393593501569
0 1:0.5 2:0 3:0.666666666667 4:1 5:1.0 6:0.625 7:1 8:1 9:0.5 10:0.551740885607
0 1:0.777777777778 2:0 3:0.666666666667 4:1 5:1.0 6:0.5 7:0 8:1 9:0.5 10:0.571531542225
0 1:0.166666666667 2:1 3:0.0 4:1 5:1.0 6:0.125 7:1 8:1 9:0.0 10:0.709727613387
0 1:0.777777777778 2:0 3:0.0 4:1 5:1.0 6:0.5 7:1 8:1 9:0.5 10:0.692164125646
0 1:0.5 2:1 3:0.666666666667 4:0 5:0.5 6:0.0 7:1 8:1 9:0.5 10:0.673707141393
0 1:0.722222222222 2:1 3:0.666666666667 4:0 5:1.0 6:0.375 7:1 8:1 9:0.5 10:0.545910340268
0 1:0.777777777778 2:0 3:0.666666666667 4:1 5:1.0 6:0.625 7:0 8:0 9:0.5 10:0.615296193395
0 1:0.722222222222 2:0 3:0.666666666667 4:1 5:1.0 6:0.5 7:1 8:1 9:1.0 10:0.609808030087
0 1:0.777777777778 2:0 3:0.666666666667 4:1 5:1.0 6:0.75 7:1 8:0 9:0.5 10:0.620578776196
0 1:0.833333333333 2:0 3:0.0 4:1 5:0.5 6:0.75 7:1 8:1 9:0.5 10:0.529022172032
0 1:0.666666666667 2:1 3:0.0 4:1 5:1.0 6:0.5 7:1 8:1 9:0.0 10:0.588442448251
